Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions
Iphone 16,Apple,طلال خ.,ديسمبر 4 2024,اصلي وجديد ميه ميه,رهيب لايفوتكم اصلي,رهيب لايفوتكم اصلي,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Rayyan J.,أكتوبر 13 2024,منتج مذهل الدرجه الاولي,مدهش,مدهش,positive,0.8413268327713013,none
Galaxy A16 Space Ram,Samsung,منيره ا.,يونيو 25 2025,ممتاز جدا,حلو جدا,حلو جدا,positive,0.9714449644088745,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mahesh C.,يناير 8 2025,سوبر بوب,سلعه جيده شكرا,سلعه جيده شكرا,positive,0.8238370418548584,none
Iphone 16,Apple,محمد ه.,أغسطس 25 2025,المنتج كمي الوصف,جميل ونفس الوصف,جميل ونفس الوصف,positive,0.953525185585022,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ع.,أغسطس 4 2025,منتج اصلي شكرا,المنتج اصلي ميه بالميه فتنام اصدار المملكه العربيه السعوديه واخيرا تحقق حلمي واخذ سامسونج اللترا اغسطس الحمد لله والشكر لله,المنتج اصلي ميه بالميه فتنام اصدار المملكه العربيه السعوديه واخيرا تحقق حلمي واخذ سامسونج اللترا اغسطس الحمد لله والشكر لله,positive,0.9914412498474121,pos_lex_override
Galaxy A16 Space Ram,Samsung,عبده ح.,أبريل 3 2025,احسن رائع,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 22 2024,سامسونج,ممتاز احبه,ممتاز احبه,positive,0.9638885259628296,pos_lex_override
Galaxy A16 Space Ram,Samsung,محمد ع.,سبتمبر 15 2025,روووعه,احبته جدا,احبته جدا,positive,0.9599988460540771,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ali M.,أبريل 9 2025,رائع,انه منتج مذهل,انه منتج مذهل,positive,0.9702425003051758,none
Iphone 16,Apple,Anonymous,أغسطس 21 2025,الحمدالله منتج جميل,اعجبني الحمدالله,اعجبني الحمدالله,positive,0.9742612838745117,none
Iphone 16,Apple,احمد ش.,أكتوبر 3 2025,توصيل بوقت قياسي والمنتج اصلي,اصلي,اصلي,positive,0.8743568062782288,pos_lex_override
Iphone 16,Apple,Anonymous,أبريل 25 2025,انصح,جوال اصلي وانصح بشراءه شكرا,جوال اصلي وانصح بشراءه شكرا,positive,0.8956982493400574,pos_lex_override
Iphone 16,Apple,سمر ا.,مارس 14 2025,حلوو مره الصراحه تجربه شهر,حلوو جدا,حلوو جدا,positive,0.969748318195343,pos_lex_override
Iphone 16,Apple,Anonymous,يوليو 7 2025,يجننن,المنتج جميل يوجد شي جميل,المنتج جميل يوجد شي جميل,positive,0.9736620783805847,pos_lex_override
Galaxy A16 Space Ram,Samsung,سلطان ا.,مارس 26 2025,المصداقيه,شي حلو,شي حلو,positive,0.9560104012489319,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Bilal S.,نوفمبر 16 2024,ابداعي,صبي توصيل شخصيه جيده,صبي توصيل شخصيه جيده,neutral,0.6956226229667664,none
Iphone 16,Apple,Anonymous,مارس 3 2025,سرعه التوصيل,مب طبيعي وصلني دقيقه,مب طبيعي وصلني دقيقه,negative,0.7391078472137451,none
Iphone 16,Apple,Ali A.,مايو 16 2025,ممتاز الوصف,ممتاز الوصف,ممتاز الوصف,positive,0.8845322132110596,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Shiv Hari R.,أغسطس 30 2025,اله تصوير,جوده جيده بشكل عام,جوده جيده بشكل عام,positive,0.884468138217926,none
Iphone 16,Apple,ناصر ا.,مارس 25 2025,انصح تغليف مرا ممتاز,اصلي انصح,اصلي انصح,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,Maysa H.,أغسطس 17 2025,طلبت,جيد جدا,جيد جدا,positive,0.9013133645057678,none
Iphone 16,Apple,Anonymous,فبراير 18 2025,جميل جدا,وصلني والتغليف جدا كويس واصلي,وصلني والتغليف جدا كويس واصلي,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,نورة ا.,مايو 18 2025,البطاريه,جدا رائع,جدا رائع,positive,0.9432775974273682,pos_lex_override
Iphone 16,Apple,العنــود ا.,أغسطس 20 2025,,ممتااااز انصح وبقوووه,ممتااااز انصح وبقوووه,positive,0.9622176885604858,pos_lex_override
Iphone 16,Apple,Anonymous,مارس 12 2025,حلو ويوصل بسرعه,حلو ترا صغير خذو بلس,حلو ترا صغير خذو بلس,positive,0.85,pos_lex_override
Iphone 16,Apple,عبدالله ا.,مارس 5 2025,اجهزه اصليه,توصيل سريع وجوده المنتج,توصيل سريع وجوده المنتج,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,محمود ب.,يوليو 24 2025,جميل جدا,جميل جدا,جميل جدا,positive,0.9601927995681763,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مايو 8 2025,الشاشه,الشاشه مريحه للعين الالوان السطوع الدقه وغيرها وعند تشغيل الفيديو كانك تشاهد جول تقليد الامارات جبل علي جعلني اشك جوده المنتج للامانه اقل التوقعات,الشاشه مريحه للعين الالوان السطوع الدقه وغيرها وعند تشغيل الفيديو كانك تشاهد جول تقليد الامارات جبل علي جعلني اشك جوده المنتج للامانه اقل التوقعات,positive,0.809407114982605,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 23 2025,المنتج الاصلي,جميل جدا,جميل جدا,positive,0.9601927995681763,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed E.,يونيو 3 2025,يجب تخبروا الزبائن ان الجوالات صناعه اي الدوله,اشتريته ولم ياتي صناعه فيتنام وانا افضل الصناعه الفيتناميه ووجدت الاختلافات احذر الشراء تاكدوا صناعه اي دوله,اشتريته ولم ياتي صناعه فيتنام وانا افضل الصناعه الفيتناميه ووجدت الاختلافات احذر الشراء تاكدوا صناعه اي دوله,positive,0.9322335720062256,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,عبدالواحد م.,مارس 30 2025,ممتاز,اناقته وخفته,اناقته وخفته,positive,0.9351298213005066,none
Iphone 16,Apple,Anonymous,مايو 23 2025,ممتاز والسعر مناسب,ممتاز والسعر مناسب,ممتاز والسعر مناسب,positive,0.85,short_pos_override|pos_lex_override
Iphone 16,Apple,Anonymous,سبتمبر 27 2024,,اخذت ايفون عادي ممتاز الحمدلله,اخذت ايفون عادي ممتاز الحمدلله,positive,0.9058178663253784,pos_lex_override
Iphone 16,Apple,Abdelrahman H.,يناير 20 2025,الجوال اصلي وغير مستخدم,البائع رائع جدا,البائع رائع جدا,positive,0.9818483591079712,pos_lex_override
Iphone 16,Apple,عبدالمجيد ا.,سبتمبر 14 2025,اصلي ويستاهل,ممتاز وحلو جبته هديه,ممتاز وحلو جبته هديه,positive,0.9767136573791504,pos_lex_override
Iphone 16,Apple,Anonymous,سبتمبر 4 2025,,ممتاز جدا كمرته حلوه وحجمه كويس,ممتاز جدا كمرته حلوه وحجمه كويس,positive,0.9473915100097656,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,يونيو 1 2025,شئ,شي تمام,شي تمام,positive,0.8644254803657532,none
Galaxy S24 Ultra Titanium Ram,Samsung,رغد س.,سبتمبر 22 2025,اصدار اندرويد موحلو وثقيل,اخذته علاشان الشغل طلع مايسوا اليومين الي جلس معي اشتغلت اي شي وراه ورافضين يرجعون فلوسي جابريني اخذه,اخذته علاشان الشغل طلع مايسوا اليومين الي جلس معي اشتغلت اي شي وراه ورافضين يرجعون فلوسي جابريني اخذه,negative,0.9549964666366577,none
Iphone 16,Apple,صباح ا.,مارس 15 2025,حلو,يجنن جميل جدا مميزاته كويسه حلوه,يجنن جميل جدا مميزاته كويسه حلوه,positive,0.9609105587005615,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,أغسطس 28 2025,المنتج رائع,جيد,جيد,positive,0.8054417371749878,none
Iphone 16,Apple,Anonymous,مايو 29 2025,الجهاز الوصف نسخه الشرق الاوسط,,nan,neutral,0.7155575156211853,none
Galaxy A16 Space Ram,Samsung,جبر ا.,مايو 13 2025,متوسط,الرام ظعيف,الرام ظعيف,neutral,0.5824338793754578,none
Galaxy S24 Ultra Titanium Ram,Samsung,Mohmed A.,فبراير 22 2025,استخدم الجوال الا اسبوع فقط ولكنه جوال رائع جدا الاستخدام ولم اواجه اي مشكله حتي الان,يلبي الاحتياجات تقريبا يمكن القول بانه جوال متكامل وبالنسبه للسعر فيعتبر مناسب جدا,يلبي الاحتياجات تقريبا يمكن القول بانه جوال متكامل وبالنسبه للسعر فيعتبر مناسب جدا,positive,0.6506103277206421,none
Iphone 16,Apple,Badr  A.,مارس 8 2025,اصلي ونسخه عالميه,رائع اللون جميل جدا,رائع اللون جميل جدا,positive,0.9679450988769531,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mansoor I.,مايو 30 2024,افضل هاتف,انا احب صنع فيتنام,انا احب صنع فيتنام,positive,0.9332311749458313,none
Galaxy A16 Space Ram,Samsung,Anonymous,أغسطس 3 2025,ممتاز,جيد ممتاز,جيد ممتاز,positive,0.9319316744804382,pos_lex_override
Iphone 16,Apple,Hamad  A.,مايو 26 2025,شكرا,جميل اشتريته لبنتي وعجبها كثير,جميل اشتريته لبنتي وعجبها كثير,positive,0.9141851663589478,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 7 2025,راضي,جيد وممتاز,جيد وممتاز,positive,0.9514052867889404,pos_lex_override
Iphone 16,Apple,راشد  ا.,أبريل 8 2025,الجوال يسخن مرهه ارجو ايجاد حل,الجوال,الجوال,neutral,0.8192279934883118,none
Iphone 16,Apple,Noureldin A.,ديسمبر 21 2024,,شركه محترمه والتليفون بحاله ممتازه,شركه محترمه والتليفون بحاله ممتازه,positive,0.9237369894981384,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Abdul J.,يوليو 10 2024,افضل حاله جديده,الموصوفه,الموصوفه,neutral,0.5488376021385193,none
Galaxy S24 Ultra Titanium Ram,Samsung,Fahad R.,يوليو 22 2025,منتج جيد,منتج جيد,منتج جيد,positive,0.8480910658836365,none
Iphone 16,Apple,عاطف ا.,مايو 19 2025,الدقه بالمواعيد والمصداقيه,المصداقيه,المصداقيه,positive,0.7671985030174255,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 21 2024,جيدا,سرير جيدا جدا,سرير جيدا جدا,positive,0.7301545143127441,none
Galaxy S24 Ultra Titanium Ram,Samsung,Fawaz Q.,أغسطس 26 2024,جوال يحمله المندوب بالشنطه صاكته الشمس تقل جمره والله ليتني رفضت استلامه لكني محتاجه,جوال يحمله المندوب بالشنطه صاكته الشمس تقل جمره والله ليتني رفضت استلامه لكني محتاجه,جوال يحمله المندوب بالشنطه صاكته الشمس تقل جمره والله ليتني رفضت استلامه لكني محتاجه,negative,0.9,neg_lex_override
Galaxy A16 Space Ram,Samsung,ام عبدالله ا.,أغسطس 29 2025,ممتاز,شكرا,شكرا,positive,0.9582884311676025,none
Galaxy S24 Ultra Titanium Ram,Samsung,Faiz  A.,فبراير 12 2025,متحمس تماما,افضل نسخه,افضل نسخه,positive,0.967990517616272,pos_lex_override
Iphone 16,Apple,Wejdan A.,سبتمبر 22 2025,رائع,وصل اسبوعين ونص بدون خلل,وصل اسبوعين ونص بدون خلل,neutral,0.43560901284217834,none
Iphone 16,Apple,Anonymous,يونيو 15 2025,,مره جميل ذوق انثي,مره جميل ذوق انثي,positive,0.981296956539154,pos_lex_override
Iphone 16,Apple,إبراهيم م.,مايو 3 2025,ممتاز جدا,شكرا ممتاز جدا الاصلي,شكرا ممتاز جدا الاصلي,positive,0.9812719225883484,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Waleed S.,سبتمبر 29 2024,لطيف جيد,منتج جيد اصلي احبه,منتج جيد اصلي احبه,positive,0.9605332612991333,pos_lex_override
Iphone 16,Apple,Anonymous,أكتوبر 5 2024,,السرعه فالتوصيل وسهوله الطلب بالتطبيق,السرعه فالتوصيل وسهوله الطلب بالتطبيق,positive,0.8678465485572815,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ashraf A.,سبتمبر 23 2024,هاتف جيد,صوره جيده,صوره جيده,neutral,0.5097337961196899,none
Galaxy A16 Space Ram,Samsung,ابراهيم  ا.,مايو 8 2025,حلو,التجربه,التجربه,neutral,0.7869665026664734,none
Iphone 16,Apple,Anonymous,أكتوبر 28 2024,ايفون,شكراا علي سرعه توصيل الطلب,شكراا علي سرعه توصيل الطلب,positive,0.9721534252166748,none
Iphone 16,Apple,فاطمه ا.,أبريل 2 2025,بنات يهبل,والحمدلله خسررررت,والحمدلله خسررررت,neutral,0.6442460417747498,none
Iphone 16,Apple,Anonymous,يونيو 23 2025,اصلي,اصلييي والله مره عجبني حلو,اصلييي والله مره عجبني حلو,positive,0.9688622355461121,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Aziz A.,مارس 20 2024,منتج مذهل احبه,شئ,شئ,neutral,0.7302810549736023,none
Galaxy A16 Space Ram,Samsung,مهدي ا.,مارس 10 2025,جيدجدا,انصح,انصح,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Tofik A.,أكتوبر 26 2024,جيد,انا سعيد بهذا الهاتف,انا سعيد بهذا الهاتف,positive,0.9839206337928772,none
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ا.,فبراير 16 2025,افضل موبايلات سامسونج واقواها,افضل موديل فئه الاس قوه سرعه اداء قوه تصوير بخيارات متعدده انا فضلته علي الاس الترا شكرا للتاجر وشكرا لنون علي جوده المنتج وسرعه التوصيل,افضل موديل فئه الاس قوه سرعه اداء قوه تصوير بخيارات متعدده انا فضلته علي الاس الترا شكرا للتاجر وشكرا لنون علي جوده المنتج وسرعه التوصيل,positive,0.9804210662841797,pos_lex_override
Galaxy A16 Space Ram,Samsung,رباب خ.,مارس 5 2025,ممتاز,جدا ممتاز,جدا ممتاز,positive,0.9421297907829285,pos_lex_override
Iphone 16,Apple,Saad B.,مارس 14 2025,شكرا خدمه ستار,دقه المواعيد,دقه المواعيد,neutral,0.5385833382606506,none
Galaxy S24 Ultra Titanium Ram,Samsung,Abdallah Yahya A.,أغسطس 9 2025,نجران حي العريسه,جيد شاري جوال الترا علي انو جديد والجوال طلع مستعمل الضمان مفعل شهر تاريخ الشراء والي اكدلي كده خدمه عملاء سامسونج نفسهم,جيد شاري جوال الترا علي انو جديد والجوال طلع مستعمل الضمان مفعل شهر تاريخ الشراء والي اكدلي كده خدمه عملاء سامسونج نفسهم,neutral,0.6157258152961731,none
Iphone 16,Apple,Thamer A.,يونيو 2 2025,اصلي,المواصفات المذكوره واصلي,المواصفات المذكوره واصلي,positive,0.8606751561164856,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 7 2025,الجوده الطلب,مرضي,مرضي,negative,0.9437456727027893,none
Iphone 16,Apple,علي ا.,أغسطس 26 2025,ممتاز جدا,سرعه توصيل وجوده منتج,سرعه توصيل وجوده منتج,positive,0.887809157371521,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 10 2025,جوالات السامسونج رائعه وجميله وبالاخص السلسه,تم التاكد الوكيل المصنع ان المنتج اصلي والضمان ساري سنتين يبدا نهايه شراء المنتج وسرعه بالتوصيل,تم التاكد الوكيل المصنع ان المنتج اصلي والضمان ساري سنتين يبدا نهايه شراء المنتج وسرعه بالتوصيل,positive,0.8541831374168396,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,Tarek M.,مايو 25 2025,الوصف,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 28 2024,ممتاز,الحمد لله سعيده جدا,الحمد لله سعيده جدا,positive,0.9789553880691528,none
Iphone 16,Apple,جمعان آ.,أكتوبر 9 2025,ممتازه,مطابق للمواصفات المطلوبه,مطابق للمواصفات المطلوبه,neutral,0.8175103664398193,none
Iphone 16,Apple,Anonymous,مايو 25 2025,المنتج اصلي,الحمد لله المنتج اصلي,الحمد لله المنتج اصلي,positive,0.9685497879981995,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,يناير 15 2025,ممتاز,جوده جيده,جوده جيده,neutral,0.6308206915855408,none
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 22 2025,شكرا,شكرا شكرا,شكرا شكرا,positive,0.9553430080413818,none
Iphone 16,Apple,Anonymous,يناير 16 2025,رهيب واصلي,كنت متخوفه فعلا اصلي,كنت متخوفه فعلا اصلي,positive,0.85,pos_lex_override
Iphone 16,Apple,Anonymous,أبريل 10 2025,المنتج جميل جدا,شي شكرا,شي شكرا,positive,0.9145749807357788,none
Iphone 16,Apple,Anonymous,مايو 19 2025,لمن مناسب,يدعم فريم انتبه,يدعم فريم انتبه,neutral,0.4941461384296417,none
Galaxy S24 Ultra Titanium Ram,Samsung,Manu M.,سبتمبر 21 2025,منتج جيد,منتج جيد,منتج جيد,positive,0.8480910658836365,none
Iphone 16,Apple,Samer A.,يوليو 1 2025,شكر منتج رائع,شكرا جميعا,شكرا جميعا,positive,0.9643775224685669,none
Galaxy A16 Space Ram,Samsung,خالد ذ.,مارس 23 2025,,هاتف جيد وسلس,هاتف جيد وسلس,positive,0.9579987525939941,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 24 2025,البطاريه يخلص بسرعه انصحكم نهائيا,لاانصحكم البطاريه يخلص سريع مايجلس حتي ساعات ويكمل بسرعه للاسف قدمنا شكوي ولم يحلوا مشكلتنا خدمه سيئه جدا,لاانصحكم البطاريه يخلص سريع مايجلس حتي ساعات ويكمل بسرعه للاسف قدمنا شكوي ولم يحلوا مشكلتنا خدمه سيئه جدا,negative,0.9902592897415161,mixed_pref_negative
Iphone 16,Apple,Nayef A.,فبراير 14 2025,الوصف,شي جديد شكرا اكسترا,شي جديد شكرا اكسترا,positive,0.9282300472259521,none
Galaxy S24 Ultra Titanium Ram,Samsung,Achom C.,أبريل 2 2025,سامسونج الترا,الافضل علي الاطلاق,الافضل علي الاطلاق,positive,0.8616220951080322,pos_lex_override
Iphone 16,Apple,Osama A.,مايو 6 2025,يجنن,الجهاز وصلني مغلف عدل واصللي,الجهاز وصلني مغلف عدل واصللي,neutral,0.8756730556488037,none
Galaxy A16 Space Ram,Samsung,محمد ا.,مايو 11 2025,الوصف,جميل,جميل,positive,0.9632671475410461,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Ateeq R.,فبراير 7 2025,ممتاز,جميله وانيقه,جميله وانيقه,positive,0.967602014541626,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,مايو 1 2025,ممتاز,كويس جدا,كويس جدا,positive,0.9344315528869629,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Ali R.,فبراير 4 2025,موبايل جيد,موبايل جيد,موبايل جيد,positive,0.9207373857498169,none
Iphone 16,Apple,Abdullah S.,ديسمبر 7 2024,جوال خفييييف,توصييييل سريع خصم ممتاز,توصييييل سريع خصم ممتاز,positive,0.85,pos_lex_override
Iphone 16,Apple,Abdulaziz A.,أكتوبر 27 2024,جميل وخفيف,مساحه التخزين لون المنتج,مساحه التخزين لون المنتج,neutral,0.966040849685669,none
Galaxy A16 Space Ram,Samsung,نهاد ا.,يونيو 10 2025,حلو,كويس جدا,كويس جدا,positive,0.9344315528869629,pos_lex_override
Iphone 16,Apple,علي ا.,مايو 26 2025,اهم شي الاصلي,السعر وسرعه التوصيل,السعر وسرعه التوصيل,neutral,0.9408499598503113,none
Galaxy A16 Space Ram,Samsung,Anonymous,فبراير 3 2025,شكرا,شكرا,شكرا,positive,0.9582884311676025,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 25 2025,لاسف يتم تنزيل سامسنج باي وهاذا يدل علي ان الجوال سعودي,المفروض ان البايع يوضح ان الجوال سعودي حاولت انزل سامسنج باي للاسف يقبل الجوال,المفروض ان البايع يوضح ان الجوال سعودي حاولت انزل سامسنج باي للاسف يقبل الجوال,neutral,0.6060959100723267,none
Galaxy A16 Space Ram,Samsung,علي ا.,سبتمبر 23 2025,شكرا,شكرا,شكرا,positive,0.9582884311676025,none
Iphone 16,Apple,Yassin M.,مايو 8 2025,السعر تنافسي,تاخر قليلا الوصول,تاخر قليلا الوصول,neutral,0.6293331384658813,none
Galaxy S24 Ultra Titanium Ram,Samsung,Iqra S.,أكتوبر 19 2024,رائع موضح,احبه,احبه,positive,0.8792015314102173,none
Galaxy A16 Space Ram,Samsung,Jameela A.,سبتمبر 15 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mr  T.,مايو 6 2025,جيد,صنع اصلي كوريا,صنع اصلي كوريا,positive,0.9562049508094788,pos_lex_override
Iphone 16,Apple,نوره ا.,أغسطس 6 2025,عجمان,المنتج مميز والخدمه سريعه,المنتج مميز والخدمه سريعه,positive,0.8611352443695068,none
Galaxy S24 Ultra Titanium Ram,Samsung,Malik Danial N.,يونيو 8 2024,موضح,فقط رائع,فقط رائع,positive,0.8934024572372437,pos_lex_override
Galaxy A16 Space Ram,Samsung,Mesoo M.,يوليو 26 2025,,كويس جوال,كويس جوال,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,سعد ا.,يوليو 3 2025,جميل جدا,,nan,neutral,0.7155575156211853,none
Iphone 16,Apple,Anonymous,فبراير 3 2025,اصلي,الجهاز اصلي ونسخه الشرق الاوسط,الجهاز اصلي ونسخه الشرق الاوسط,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,ناصر محمد  ا.,فبراير 7 2025,ممتاز,شكر,شكر,positive,0.9272686243057251,none
Iphone 16,Apple,Anonymous,فبراير 5 2025,يجننن,الجوال جديد ورهيب عجبني جدا,الجوال جديد ورهيب عجبني جدا,positive,0.7560757994651794,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ali Q.,مايو 10 2024,افضل شي الشاشه مو منحنيه الاطراف,طبعا كنا محبي النوت وتركناهم سنوات بسبب الشاشه المنحنيه اللي كانت نقطه ضعف ومع الاصدار رجعنا اشترينا الالترا ويستحق الشراء فعلا جوال القيمه,طبعا كنا محبي النوت وتركناهم سنوات بسبب الشاشه المنحنيه اللي كانت نقطه ضعف ومع الاصدار رجعنا اشترينا الالترا ويستحق الشراء فعلا جوال القيمه,neutral,0.5668084025382996,none
Galaxy A16 Space Ram,Samsung,MOHAMMED A.,سبتمبر 20 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Iphone 16,Apple,HAYAT A.,ديسمبر 18 2024,ايفون وردي,ممتاز انصح الجميع,ممتاز انصح الجميع,positive,0.9107165336608887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 9 2025,جيد,افضل هاتف يعمل بنظام اندرويد,افضل هاتف يعمل بنظام اندرويد,positive,0.9670159220695496,pos_lex_override
Galaxy A16 Space Ram,Samsung,محمد م.,سبتمبر 11 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed S.,سبتمبر 11 2025,منتج اصلي ومعفي الضرايب,الجهاز معفي الضرايب فعلا فتنامي مش معاه ضمان للاسف ده موضح الاعلان تم التاكد السيريال المنتج اصلي,الجهاز معفي الضرايب فعلا فتنامي مش معاه ضمان للاسف ده موضح الاعلان تم التاكد السيريال المنتج اصلي,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,معاذ ا.,أبريل 14 2025,ممتاز,ماركه,ماركه,positive,0.8550437092781067,none
Iphone 16,Apple,Anonymous,يناير 2 2025,خدمه جميله,استخدام جميل وحلو واصلي,استخدام جميل وحلو واصلي,positive,0.9157745838165283,pos_lex_override
Iphone 16,Apple,غالب ا.,أكتوبر 3 2024,وزن الجهاز,اكثر شي حبيته بالجهاز خفته,اكثر شي حبيته بالجهاز خفته,positive,0.9482530951499939,none
Galaxy A16 Space Ram,Samsung,Anonymous,يونيو 4 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Waseem H.,يناير 7 2025,انه يبدو لطيفا,جوال جيد,جوال جيد,positive,0.897371768951416,none
Iphone 16,Apple,Amal S.,سبتمبر 28 2024,اهم شي تاخذون بائع,حلووو واصلي,حلووو واصلي,positive,0.9636029601097107,pos_lex_override
Galaxy A16 Space Ram,Samsung,MOHANAD A.,مايو 16 2025,ممتاز,شكرا,شكرا,positive,0.9582884311676025,none
Galaxy S24 Ultra Titanium Ram,Samsung,Raj T.,يونيو 9 2025,هاتف جميل,هاتف احلامي,هاتف احلامي,neutral,0.7048314809799194,none
Iphone 16,Apple,Raafat S.,يناير 31 2025,ممتاز,السعر ارخص السوق,السعر ارخص السوق,neutral,0.5734164714813232,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 2 2025,لطيف جيد,مذهله للغايه,مذهله للغايه,positive,0.9839240908622742,none
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 15 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 1 2025,جيد,المنتج جيد جدا,المنتج جيد جدا,positive,0.8721411824226379,none
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed S.,يونيو 30 2025,صراحه تجربه رائعه انها الاولي,وصل المنتج الوصف سليم تماما داخل حافظته مندوب سوداني ملتزم بالموعد بالدقيقه وقمه الرقي التعامل,وصل المنتج الوصف سليم تماما داخل حافظته مندوب سوداني ملتزم بالموعد بالدقيقه وقمه الرقي التعامل,neutral,0.5661249756813049,none
Iphone 16,Apple,Anonymous,سبتمبر 8 2025,,مره كويس يعلق احيانا شوي,مره كويس يعلق احيانا شوي,negative,0.85,short_pos_override|mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,Samaa S.,ديسمبر 15 2024,بيهنج,الموبايل بيهنج وتقيل وبيعلق الصوت ساعات بيعلي وساعات وكذلك الاسكرين شوت اغلب الوقت بيعلق ومبيعملش اسكرين علي الرغم اني لسه مركبتلوش اسكرينه فانا محتاجه ارجعه,الموبايل بيهنج وتقيل وبيعلق الصوت ساعات بيعلي وساعات وكذلك الاسكرين شوت اغلب الوقت بيعلق ومبيعملش اسكرين علي الرغم اني لسه مركبتلوش اسكرينه فانا محتاجه ارجعه,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 5 2025,جوده جيده,منتج جيد,منتج جيد,positive,0.8480910658836365,none
Iphone 16,Apple,خالد ر.,يناير 10 2025,جوده المنتج,يوجد اشكاليه المنتج,يوجد اشكاليه المنتج,neutral,0.5185918807983398,none
Galaxy A16 Space Ram,Samsung,محمد م.,مارس 20 2025,ممتاز,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 21 2025,لطيف جيد,منتجات جيده اصليه,منتجات جيده اصليه,positive,0.8942074775695801,short_pos_override|pos_lex_override
